input,target
1.06,43.75684221152208
-15.26,1.4795147563255542
7.95,51.0195102063574
-3.74,34.36148216506128
1.34,61.64127852170725
12.02,5.382515585470312
2.85,34.5280793764476
2.62,34.07698009356108
2.76,29.7281707024642
-7.33,-6.557934289458592
8.36,48.45778049311044
15.43,32.61912876126122
7.59,48.833440957004655
8.85,33.181277531815695
-8.77,-3.9139857871670323
-8.68,-1.0531615494647442
-14.41,-6.511846596002016
12.32,14.851483688982984
-2.54,2.648334971314565
14.0,47.21352434869355
-7.82,-9.7523917349531
-4.38,51.69059812173593
0.95,44.6291728960759
9.21,27.06048012667308
0.61,36.722457533064684
2.11,50.75259380386167
0.17,22.97006164654338
1.77,50.82684642003539
-11.16,52.05863188283872
0.81,45.72075881828935
-1.87,-1.6649312640147897
-0.57,6.921222513613938
4.92,-6.845046963204727
-6.81,-2.6848655082879453
-0.85,0.11594764322107176
-2.97,26.26206921699007
4.17,-10.272578212032537
7.85,45.399758235830525
-9.55,22.739298632060944
5.86,12.584661127022603
20.66,52.2483601707644
-14.71,-8.02124807115403
-8.3,-7.696240929566944
-8.81,7.598296854340393
-2.79,12.855999248619105
16.23,16.931278054574676
0.13,28.983841349900693
-6.95,2.906173091027768
6.22,21.14413019647831
-6.0,26.782172695067242
11.23,-14.555760943463028
3.05,23.649671588089333
13.89,52.02308799312733
-6.61,3.2286473992396623
30.31,-9.873338376186233
8.25,46.28942841229988
6.55,29.37163556236974
-0.51,3.8105939700713227
-7.26,-3.0459256078899775
-8.68,-0.18316154946474428
-1.36,-4.524870374277147
-7.97,-18.8549611604222
2.83,37.64053708469745
-8.26,-0.9303702925566029
6.21,18.019840198211476
9.56,19.138285036961637
-7.06,1.6491529943142553
11.93,-1.815552189964111
-2.38,-0.22728699848656253
11.55,-2.0411889711341726
4.38,-7.280598121735932
11.22,-4.475123242500745
-9.97,36.28754246064398
-1.07,-6.354615380377789
14.51,44.564623393242854
-6.18,21.321570111420485
-20.37,-12.761344097306967
-19.43,11.803942197423043
-25.06,23.416651445566245
-21.14,-7.937157464215886
-4.12,47.29307979514682
12.79,25.80398762872547
-4.42,33.935519227202775
3.24,19.403417890774183
-1.1,-14.941824481873779
0.09,25.631295750539337
-1.68,-15.128317667041316
-1.74,-17.35443495448438
4.61,-7.8702661952776065
-11.76,34.544288592200374
10.1,-1.294654791232904
9.2,27.81814238005755
-1.95,-5.273271307618012
8.05,53.63591998642218
-7.01,-0.44702571996660395
-5.37,39.97936834711672
1.56,60.11822246701397
-1.9,-11.892152674466141
-4.49,58.76888622049232
-6.72,4.836810387138597
-5.57,45.764505307501636
9.39,26.410513990191625
-19.43,-1.9560578025769573
3.52,10.512050764393447
-2.36,2.295471644009629
7.28,49.112243546493886
5.15,-8.615882564795486
-27.83,8.399375532669866
5.85,5.227197455884281
3.24,11.143417890774185
0.22,31.57600350396651
-4.69,47.69235600606382
8.53,50.69214025277265
-4.13,48.48210689644535
18.35,0.929408837166819
5.64,0.8977064717816625
21.38,36.07115953519051
-7.86,-14.849447635540594
-17.56,51.81171313474706
7.15,40.85926831702304
8.53,51.95214025277265
0.35,34.75838312739126
-15.39,6.064706575400525
-4.48,49.5801289883678
6.18,15.728429888579516
-1.84,-17.221481382649667
-1.16,-3.3024948175388893
-1.75,-5.261571379655077
-9.34,22.047368485000995
-5.33,42.58555854072388
-14.27,-4.89131494108603
17.68,-9.127606094304497
-4.75,55.15843006374903
4.78,-1.3703149896072464
-10.22,42.477581879829046
7.95,43.259510206357405
-18.73,22.057774972327962
9.21,29.70048012667308
-0.35,15.641616872608735
21.11,37.8598406823496
-13.07,4.3304724833657415
0.76,42.18210407587182
3.67,6.7931642904648495
12.33,17.407640890496197
-4.23,42.27962094454638
0.86,40.99419816830595
-21.42,8.55174028762773
-8.3,-5.556240929566944
4.52,-7.697282719291218
11.04,-4.839906880051063
-2.82,10.879622091379858
20.56,52.84308520256773
17.6,-10.509757186502782
-0.61,-4.202457533064681
-24.14,39.064571060991
-17.78,47.11810975123114
-7.78,-11.416570510153107
11.16,-13.358631882838718
3.1,22.85821020421536
-20.94,-10.923821606585584
-2.29,-2.3860825800222103
16.13,7.406610632258017
-3.75,33.23262022164148
-7.5,-20.09899929162954
20.55,57.52402861606285
0.53,36.99876690674783
-4.79,37.08818817628897
3.5,7.171111555466594
0.17,27.13006164654338
-4.29,46.67942221934895
12.08,8.643675684769276
11.16,-14.95863188283872
8.41,46.785583044416754
-1.03,-6.417619170252401
11.47,-8.051434171706818
-0.5,4.267521072571808
4.67,-9.472602511459137
10.34,0.48271207461503707
8.09,47.00443989001872
17.9,-6.841291905675399
4.51,-9.07746951506519
-16.84,47.0110187905448
-11.6,47.026272146545615
13.5,48.105425009824444
-3.31,31.57217942134866
3.87,-0.8833005439066371
-8.51,-15.559028682210116
10.01,2.8022731920453814
-3.85,41.6140666804876
14.58,46.62801033314613
-5.32,44.270934524693025
11.18,-22.14277266562759
6.74,35.99329554311167
-7.22,-6.193098197546006
10.99,-18.059526142828798
-9.02,3.6286524469501265
-8.22,-12.799673040438346
7.22,47.613098197546
-6.25,23.821966104700483
-5.94,37.83289493298438
-3.44,32.206948528674815
-10.0,29.83264388212578
10.45,-13.122297575999124
6.09,19.79442953973637
-0.69,8.415615942229978
-1.08,-8.089713109990898
4.5,-7.024668588785459
17.65,-15.942281403302093
8.71,30.2712170765501
-5.08,42.59225158194758
7.77,48.602506249588316
-1.19,-10.925253501099583
-1.99,-9.009107520907369
18.66,11.79310492210599
-4.19,49.83220485827555
-4.79,57.548188176288974
-19.52,1.2293128745410125
-14.02,-0.14088598781573047
4.51,-13.04746951506519
-6.95,-1.493826908972232
5.15,-5.685882564795486
-11.15,48.36705080563914
-7.67,-4.095253507254374
6.75,30.51634425030884
14.61,53.76359058285857
5.92,10.1347664203647
11.98,15.953082387899348
17.05,-12.025427127423892
10.4,-6.25870730711244
-9.18,13.338602236889326
-1.05,-17.366408380617518
6.3,23.522823964772662
-4.15,48.20250288280112
4.52,-9.387282719291218
-15.79,14.779314716252642
-8.29,-15.376432873880262
5.29,-2.621969145035482
-22.37,37.16053430835825
-11.08,58.361367109197715
-0.18,10.059598010512362
-17.19,45.229935304889146
0.57,35.09877748638606
-8.0,-20.055426522013143
-2.92,10.356599827133934
-2.59,8.276647578538078
1.89,57.12931125337123
-5.64,39.692293528218336
0.9,52.09147074363824
-6.01,30.278899533396245
5.56,0.7758303227123546
16.94,-9.626611778671155
1.97,49.03180958883756
1.7,48.97577671880028
-11.64,43.68306932607379
6.93,35.070750836870154
-7.58,-8.062387597489387
-8.09,-9.584439890018725
5.57,-7.354505307501638
1.81,48.431572152580614
11.07,-14.695566388516628
14.43,38.961612303155874
-5.4,45.989316870457614
1.28,57.00948373882136
17.6,2.9102428134972183
9.67,20.405462315738095
7.13,38.499817624116524
13.06,40.33166578503175
-6.05,32.64787254313146
6.37,12.704523337905043
14.09,54.77607930421948
16.21,8.4630357230996
-8.06,-9.045021715461795
-2.52,3.6789151895155023
3.83,0.9131045450195936
-2.89,20.567123006468847
-3.92,39.405461806289566
6.84,35.118784568259386
-3.53,31.590803651784427
-17.88,46.53135513727309
3.62,-2.8611604022844492
-4.24,54.09975616175065
-7.32,-5.124015330916502
-15.66,21.387681149414863
10.14,0.9885556438720664
-22.27,27.465174475441295
-16.99,47.45723396400331
-2.76,9.121829297535802
12.29,12.43759324405717
13.1,41.294174663357396
-11.55,47.66118897113417
